LATITUDE,LONGITUDE,day_of_week,hour,cluster
-3.8239520169455097,-38.48722147723526,6,6,4
-3.8239520169455097,-38.48722147723526,1,14,4
-3.8239520169455097,-38.48722147723526,0,11,4
-3.7427353414179327,-38.527707364846485,0,14,5
-3.7427353414179327,-38.527707364846485,1,14,5
-3.732681631593615,-38.49232295367097,4,9,5
-3.735038823848942,-38.598621155413454,3,11,0
-3.735553857325372,-38.584015473816585,2,13,0
-3.7315671979275455,-38.51255157544514,6,13,5
-3.769389091936112,-38.60833885421463,4,15,1
-3.745878309065213,-38.547443151202536,4,8,0
-3.734103351406129,-38.58339520817722,4,16,0
-3.712107854533978,-38.59217103356826,4,10,0
-3.755519743068989,-38.65556134041439,3,7,1
-3.730207010948075,-38.489913547106646,1,10,5
-3.6996213553353416,-38.58294707802664,3,10,0
-3.6996213553353416,-38.58294707802664,4,10,0
-3.8609737094226313,-38.63413305924266,2,7,3
-3.798318539174759,-38.56510326678163,4,10,2
-3.798318539174759,-38.56510326678163,4,11,2
-3.7825003992284185,-38.57160304863664,0,8,2
-3.752518004915927,-38.60988004464852,0,10,1
-3.815855432493663,-38.4931019324648,3,10,4
-3.833521902798589,-38.490368525299765,0,8,4
-3.788799394509529,-38.497661641371245,4,8,5
-3.7982884428746577,-38.469443718672245,4,8,4
-3.803755757046616,-38.47491898774594,4,8,4
-3.857309158041173,-38.4899314643888,1,8,4
-3.857309158041173,-38.4899314643888,2,8,4
-3.857309158041173,-38.4899314643888,1,8,4
-3.857309158041173,-38.4899314643888,1,9,4
-3.708567133524512,-38.55527298150546,4,11,0
-3.759387997733976,-38.54680907988851,2,8,0
-3.7567546692359626,-38.5944061972797,2,10,1
-3.741433173628689,-38.64994886498418,2,7,1
-3.741433173628689,-38.64994886498418,3,8,1
-3.797576562510017,-38.60850382386876,4,14,1
-3.721814270468661,-38.56015622938237,1,18,0
-3.815617582590447,-38.47630923320161,2,12,4
-3.738966054030071,-38.522731677107615,2,8,5
-3.79768612093664,-38.61216326484062,6,11,1
-3.71088682351583,-38.553389855698825,1,17,0
-3.71088682351583,-38.553389855698825,2,11,0
-3.71088682351583,-38.553389855698825,2,17,0
-3.8293760547092446,-38.51573238726297,4,8,4
-3.7107416750179536,-38.55016997803757,1,6,0
-3.7107416750179536,-38.55016997803757,1,6,0
-3.8080372580372073,-38.6253210618364,6,9,1
-3.794393446641181,-38.587181425459534,2,6,2
-3.713375849805392,-38.55178715155016,2,11,0
-3.798926013425386,-38.54220567988449,1,9,2
-3.798926013425386,-38.54220567988449,5,8,2
-3.717242328886525,-38.57282408353533,4,8,0
-3.717242328886525,-38.57282408353533,3,7,0
-3.717242328886525,-38.57282408353533,4,10,0
-3.778280555779279,-38.49749749831444,3,18,5
-3.791344043310051,-38.58725015570522,5,20,2
-3.791344043310051,-38.58725015570522,3,10,2
-3.7837367197599296,-38.59883832468513,4,11,1
-3.777740567599532,-38.49878236786523,5,17,5
-3.711019241456829,-38.47026569452561,0,13,5
-3.756043967766878,-38.56010097673524,6,9,0
-3.7904091965538087,-38.55160146153009,0,12,2
-3.886904806069883,-38.62024098846286,0,14,3
-3.746952856160509,-38.59331821461768,1,8,0
-3.734476335492268,-38.65595144845931,1,14,1
-3.8779313871744745,-38.6219129655713,4,14,3
-3.8779313871744745,-38.6219129655713,4,15,3
-3.751054747479728,-38.6000477036763,0,12,1
-3.767209230141755,-38.63962379033626,5,20,1
-3.767209230141755,-38.63962379033626,5,11,1
-3.752111679867927,-38.54382250528311,5,19,0
-3.7271261436170215,-38.65310216573421,1,13,1
-3.788539270658245,-38.5381852389115,1,10,2
-3.715978866024368,-38.564727609572486,6,11,0
-3.740167655089736,-38.620198932787446,1,15,1
-3.7754114324685952,-38.58150617747171,4,11,2
-3.709006364418095,-38.555422938132935,3,10,0
-3.758921923556584,-38.571610182198754,6,10,0
-3.718284616370751,-38.56775067052971,1,16,0
-3.756743555721622,-38.59445908706019,5,10,1
-3.735012501176797,-38.50879864266889,6,8,5
-3.755496935497552,-38.52195164251145,1,8,5
-3.710378408510425,-38.55611120649481,2,10,0
-3.755033622317408,-38.52014795690972,4,15,5
-3.764252935849551,-38.63967763602199,1,9,1
-3.752084569991312,-38.54221698102684,2,15,0
-3.774521452631556,-38.57293855031657,2,9,2
-3.71704118978883,-38.59360394889288,5,10,0
-3.7894248087352658,-38.59755837916213,5,6,2
-3.826309564271932,-38.48560843687879,1,8,4
-3.8502079289267663,-38.487149283789215,4,15,4
-3.747657113516241,-38.54337558847234,2,10,0
-3.825521942823255,-38.483457958599104,6,16,4
-3.762644664998583,-38.544084768720815,6,13,0
-3.710118655849562,-38.59981512874065,4,13,0
-3.832283661181296,-38.51855264508792,6,9,4
-3.833169518732697,-38.51983407125223,2,8,4
-3.7981480841475688,-38.59087005581721,2,8,2
-3.78142410843312,-38.50006420714932,3,8,5
-3.781230717081661,-38.50073113131377,2,8,5
-3.8188047197680497,-38.47681617406155,5,20,4
-3.818595066935731,-38.47706812215372,4,10,4
-3.7484564111158303,-38.5660806103098,2,10,0
-3.787427725414956,-38.6181500514209,4,9,1
-3.787427725414956,-38.6181500514209,3,9,1
-3.8313067392651705,-38.52458753159325,3,8,4
-3.826756216952516,-38.49025356999094,4,14,4
-3.7133344374562864,-38.46516505837173,1,15,5
-3.761738866819065,-38.61497360838391,4,6,1
-3.760214430677835,-38.61439047637175,0,11,1
-3.7726268393776,-38.49556605436407,3,8,5
-3.710440173934016,-38.58256938306498,4,16,0
-3.777599272093259,-38.49575144238791,2,8,5
-3.7315244547962862,-38.57421413021581,3,8,0
-3.798231394445168,-38.49444873472133,0,9,4
-3.764101568620864,-38.62392278671399,3,7,1
-3.774822950271024,-38.515528931796055,2,8,5
-3.8088820198487374,-38.55428470267891,2,10,2
-3.8088820198487374,-38.55428470267891,1,15,2
-3.7624263500302586,-38.530064210406834,3,8,5
-3.731589130005395,-38.577419891524265,4,11,0
-3.731589130005395,-38.577419891524265,5,7,0
-3.7336292454719935,-38.60037402973273,2,11,0
-3.7475105317576,-38.52750955192866,0,8,5
-3.710947209452357,-38.55744451113689,1,8,0
-3.799044594262057,-38.49724077320561,1,9,4
-3.799044594262057,-38.49724077320561,0,15,4
-3.745194796364951,-38.49642530220418,6,8,5
-3.7145765046504784,-38.57585858454834,0,11,0
-3.7173718807158265,-38.663213247406254,3,12,1
-3.7173718807158265,-38.663213247406254,5,11,1
-3.792862336842077,-38.57744952556988,5,11,2
-3.795286131425332,-38.57182151076697,3,10,2
-3.795286131425332,-38.57182151076697,4,19,2
-3.7945113921005,-38.581946300707,3,16,2
-3.7680525057942713,-38.53330560728632,4,17,5
-3.7769068159090273,-38.6242365589142,3,13,1
-3.7368682561583126,-38.52068889274535,2,13,5
-3.843688497887938,-38.52557251996816,2,11,4
-3.6923706182541087,-38.640783979864544,1,15,0
-3.7665826223209935,-38.53024843861979,1,7,5
-3.877019052537083,-38.61725591990777,0,10,3
-3.721665221110761,-38.59047804673198,2,11,0
-3.734589556010128,-38.55520436668256,4,16,0
-3.734589556010128,-38.55520436668256,0,11,0
-3.745623536264948,-38.58691675076632,5,8,0
-3.7163199489210808,-38.57810883503616,1,7,0
-3.757386154324253,-38.633198218704926,6,7,1
-3.7877436321284654,-38.52866185937141,1,12,5
-3.7877436321284654,-38.52866185937141,6,11,5
-3.7877436321284654,-38.52866185937141,5,12,5
-3.7877436321284654,-38.52866185937141,4,9,5
-3.714063006920457,-38.56700951098537,0,11,0
-3.7454556402038137,-38.47941846703842,3,20,5
-3.782231770953698,-38.49731558397259,5,7,5
-3.782231770953698,-38.49731558397259,3,8,5
-3.771421274499424,-38.47432976295563,0,6,5
-3.830439576532735,-38.57354065697763,5,7,2
-3.830439576532735,-38.57354065697763,3,8,2
-3.771550859576328,-38.47306103900595,1,15,5
-3.771550859576328,-38.47306103900595,3,10,5
-3.833244929017588,-38.526530861665336,1,11,4
-3.8651093217661496,-38.63247949624615,2,6,3
-3.802979753527085,-38.474150541404114,1,8,4
-3.8037080171185975,-38.564560201511,1,14,2
-3.836122532467261,-38.52734095044633,2,18,4
-3.836122532467261,-38.52734095044633,3,11,4
-3.836122532467261,-38.52734095044633,5,13,4
-3.836122532467261,-38.52734095044633,5,19,4
-3.836122532467261,-38.52734095044633,2,9,4
-3.836122532467261,-38.52734095044633,0,8,4
-3.7812031564854274,-38.50082632081624,6,19,5
-3.7734073823445815,-38.46800097982448,0,10,5
-3.818727034083756,-38.476754261497966,5,20,4
-3.834648482347797,-38.52209830314423,1,12,4
-3.8343890223294657,-38.574953136760925,1,8,2
-3.847097659030531,-38.48207033849152,2,8,4
-3.705203658541274,-38.57135489581909,5,11,0
-3.7621505507714654,-38.54560355752288,3,11,0
-3.757391327229264,-38.547230105826245,5,8,0
-3.757391327229264,-38.547230105826245,3,16,0
-3.746307110916426,-38.53861745836978,4,21,0
-3.746307110916426,-38.53861745836978,4,21,0
-3.735519347248553,-38.598235364729256,0,17,0
-3.735519347248553,-38.598235364729256,0,21,0
-3.7530882141586295,-38.63046232796373,0,9,1
-3.7209999941664273,-38.55247955468922,4,8,0
-3.7926239806166193,-38.58886244829716,2,15,2
-3.710494679495203,-38.59542659224433,2,13,0
-3.7846248800080495,-38.61023723801439,2,10,1
-3.724246589861353,-38.55087650819935,4,11,0
-3.795027977335127,-38.58329040065856,2,12,2
-3.806793969024088,-38.6111010853872,5,11,2
-3.860577319567178,-38.48778335456503,1,20,4
-3.759221335940624,-38.61375061996608,1,11,1
-3.77506068588727,-38.50046271885145,4,7,5
-3.8266055011939257,-38.57940225067922,0,10,2
-3.815248212918708,-38.5810732300688,0,16,2
-3.8196350784735498,-38.572912052624176,2,7,2
-3.735443519027945,-38.47013008200607,3,10,5
-3.785341399477272,-38.56979452795188,3,11,2
-3.895676526900112,-38.60576747605494,0,13,3
-3.7547443358344257,-38.54458328118781,3,21,0
-3.826956869693964,-38.49184460573528,4,9,4
-3.732737729477383,-38.53010275769235,4,15,5
-3.7552933708917897,-38.54355019567071,1,8,0
-3.761094897925577,-38.52119535126997,2,22,5
-3.76154137138681,-38.626822466163794,2,11,1
-3.716944062543144,-38.606097698886266,3,11,0
-3.841482505407192,-38.52604508825371,4,10,4
-3.820794895744107,-38.55523531304855,2,13,2
-3.7615541488868303,-38.54646785092154,4,13,0
-3.708028642240549,-38.55552286868055,5,11,0
-3.755720526128035,-38.5138040391179,0,12,5
-3.7546551903016008,-38.622452314682846,2,15,1
-3.7339620608225306,-38.57810976941469,1,16,0
-3.723376917126521,-38.5324956506808,2,17,0
-3.8347397321172414,-38.49944682807483,5,10,4
-3.761721551312979,-38.60661190473072,1,20,1
-3.758352927710715,-38.61810264523486,1,13,1
-3.7615914499193175,-38.60824051692153,1,15,1
-3.8377020087365095,-38.49641587758324,1,9,4
-3.7773799404401487,-38.50578449579542,3,16,5
-3.846460901963879,-38.48081029369481,0,15,4
-3.846460901963879,-38.48081029369481,2,11,4
-3.802493513163239,-38.60728062392985,2,8,2
-3.820433203998861,-38.57687475261182,6,17,2
-3.820433203998861,-38.57687475261182,1,15,2
-3.778994621173951,-38.62676776728159,3,7,1
-3.742220918298033,-38.5501959055739,3,12,0
-3.778696467067888,-38.62513069203125,0,13,1
-3.851402378388745,-38.50862917420025,1,13,4
-3.851402378388745,-38.50862917420025,3,16,4
-3.740860851727604,-38.547682935678125,2,8,0
-3.720707504342448,-38.52199975290348,3,7,5
-3.788678151890832,-38.60708513587969,3,8,1
-3.762398219122884,-38.54485213041563,0,18,0
-3.763258090760783,-38.582507217879225,2,12,0
-3.783231369079326,-38.544833645727365,3,11,2
-3.7463256143339057,-38.53859769407858,2,20,0
-3.7463256143339057,-38.53859769407858,3,14,0
-3.8222644312595344,-38.48113664175794,1,7,4
-3.8222644312595344,-38.48113664175794,3,7,4
-3.749266822561734,-38.57175121231114,3,11,0
-3.8365115622031833,-38.52697026190985,4,9,4
-3.781645488973979,-38.50778192345925,5,8,5
-3.781645488973979,-38.50778192345925,2,21,5
-3.781645488973979,-38.50778192345925,3,23,5
-3.6995712265951366,-38.57581915591772,2,14,0
-3.76993953431914,-38.63712177718293,6,9,1
-3.831629457424463,-38.52285572280476,3,10,4
-3.71054835747202,-38.46570780340157,2,8,5
-3.7722489895373497,-38.5012420546419,3,16,5
-3.829506417614157,-38.584219636540354,2,10,2
-3.8208984149094207,-38.57594402490551,4,9,2
-3.817416650580372,-38.58456691226984,2,9,2
-3.8127384016383297,-38.58040576862325,2,16,2
-3.8127384016383297,-38.58040576862325,1,11,2
-3.818796520643314,-38.57171870015682,1,13,2
-3.818213884100833,-38.57065309547367,1,16,2
-3.795884295597177,-38.48290621809105,0,11,4
-3.74159370870873,-38.52978021803564,5,12,5
-3.753807795831198,-38.53089419790341,3,11,5
-3.7919104578748977,-38.515995963091605,0,10,5
-3.76203050395453,-38.51294874122405,2,11,5
-3.76203050395453,-38.51294874122405,6,7,5
-3.75929763581464,-38.505572440957614,3,15,5
-3.731374871679309,-38.595835106310766,4,9,0
-3.731374871679309,-38.595835106310766,1,13,0
-3.731374871679309,-38.595835106310766,0,13,0
-3.886110672444765,-38.61697706373561,2,18,3
-3.731431073327661,-38.58544577859279,3,10,0
-3.770025944255644,-38.53411807738426,2,9,5
-3.751553994488506,-38.56107475854936,5,8,0
-3.7519248614399423,-38.469117839743866,1,12,5
-3.739394700902741,-38.55021497839464,1,7,0
-3.751417750544696,-38.470673451246846,4,21,5
-3.870216995698375,-38.49321233795756,2,13,4
-3.870216995698375,-38.49321233795756,4,12,4
-3.870844975654333,-38.49232010557042,3,9,4
-3.744576862662344,-38.56330227479034,2,17,0
-3.71919266016426,-38.585443656505085,2,11,0
-3.71919266016426,-38.585443656505085,2,14,0
-3.848269220467493,-38.61453669394093,4,7,3
-3.711801496572287,-38.553599740230965,0,10,0
-3.711801496572287,-38.553599740230965,0,10,0
-3.711801496572287,-38.553599740230965,4,10,0
-3.699792493476516,-38.58605788222228,2,7,0
-3.7103705660286135,-38.55337556781002,0,0,0
-3.723694828154852,-38.580941470744975,1,10,0
-3.7471256852105497,-38.58946663998624,4,8,0
-3.835202522538296,-38.55228475075048,5,16,2
-3.675396221111459,-38.670698894937146,2,8,1
-3.732755596203156,-38.47732512647232,6,7,5
-3.8522993823270135,-38.51222952043742,0,17,4
-3.727709219482554,-38.4734219906608,4,10,5
-3.789470371879138,-38.57989672112032,5,14,2
-3.789470371879138,-38.57989672112032,1,11,2
-3.766621510736122,-38.57797953669844,3,8,2
-3.881627841081116,-38.60607807772665,1,10,3
-3.843942910858292,-38.47403776979287,3,8,4
-3.70838770336094,-38.56633482972427,0,15,0
-3.7096333865894535,-38.57016697715375,4,9,0
-3.791293540560814,-38.58584814000689,0,12,2
-3.78696980741653,-38.49761253518749,4,8,5
-3.78696980741653,-38.49761253518749,2,8,5
-3.83102548867424,-38.5324189443651,0,15,4
-3.83102548867424,-38.5324189443651,3,8,4
-3.83102548867424,-38.5324189443651,0,11,4
-3.793336779852955,-38.57496855038654,5,14,2
-3.793336779852955,-38.57496855038654,3,21,2
-3.8488579022748097,-38.526224817510034,3,15,4
-3.733148393840586,-38.496318220864936,5,9,5
-3.733148393840586,-38.496318220864936,4,7,5
-3.8020513892592,-38.49070356748706,0,10,4
-3.8306290726624215,-38.48518133026943,4,11,4
-3.764714312303119,-38.56401135918838,1,10,0
-3.764714312303119,-38.56401135918838,2,16,0
-3.726420925980481,-38.48466588102065,5,19,5
-3.726420925980481,-38.48466588102065,3,9,5
-3.8453253884235377,-38.52965078597966,4,11,4
-3.768565466475534,-38.44240452071437,3,14,5
-3.707718548520445,-38.556719641771,1,18,0
-3.750262052259691,-38.54607585957699,0,15,0
-3.750262052259691,-38.54607585957699,3,11,0
-3.753366247241517,-38.5684977856506,0,16,0
-3.848585343962757,-38.52792959573208,3,14,4
-3.786274707402834,-38.63046441961428,2,12,1
-3.786274707402834,-38.63046441961428,0,10,1
-3.784219883546207,-38.62988923669175,1,18,1
-3.79167502452574,-38.47001608780006,4,17,5
-3.7332593650473465,-38.544602520149205,1,17,0
-3.7312889364535526,-38.5120184598035,5,9,5
-3.7312889364535526,-38.5120184598035,4,16,5
-3.740302611667876,-38.65083755643915,3,13,1
-3.795028632942015,-38.61126275795469,2,15,1
-3.761978811507185,-38.644596348541285,3,14,1
-3.850447752060133,-38.50819677101158,4,17,4
-3.82475557013718,-38.47999116598508,4,7,4
-3.713930410192855,-38.58807373948278,5,11,0
-3.849229442657552,-38.514722404797865,2,10,4
-3.849229442657552,-38.514722404797865,2,18,4
-3.80145132335998,-38.51083252596489,0,14,4
-3.8511125815714617,-38.51547542673285,3,10,4
-3.751059516569033,-38.600103304534045,0,14,1
-3.885981444121838,-38.60977456935623,3,8,3
-3.885981444121838,-38.60977456935623,2,13,3
-3.735094526246552,-38.59440503463957,4,14,0
-3.7181899361389714,-38.56660288943976,0,13,0
-3.7181899361389714,-38.56660288943976,0,11,0
-3.76356186401476,-38.53585195964607,6,8,5
-3.782206415882749,-38.59114193452941,1,9,2
-3.800022167705628,-38.53712091083985,1,19,2
-3.7530808129881272,-38.51379711300524,2,8,5
-3.7434872446796974,-38.50504335361383,3,12,5
-3.7434872446796974,-38.50504335361383,2,14,5
-3.7434872446796974,-38.50504335361383,6,17,5
-3.7233450797336767,-38.51794534574172,3,13,5
-3.720740369898808,-38.59142961691066,0,10,0
-3.775090399955758,-38.564391133786025,3,16,2
-3.8581005920910094,-38.48702992967336,2,17,4
-3.764641446753666,-38.51197098721804,1,9,5
-3.738626834603436,-38.54299450456142,0,12,0
-3.850856285161708,-38.51716183345968,4,13,4
-3.879804990966226,-38.61092491758573,2,14,3
-3.7722591737954816,-38.49940039907827,1,6,5
-3.8114166990707017,-38.56119524685466,0,13,2
-3.77162200398553,-38.65194638741652,2,10,1
-3.77162200398553,-38.65194638741652,2,9,1
-3.727581660756351,-38.573450388934525,0,11,0
-3.7926813060458855,-38.5830992341534,3,8,2
-3.7181843552242033,-38.58430570776732,0,14,0
-3.834103446088423,-38.51757616399566,3,6,4
-3.789890442363075,-38.47879131069956,3,11,5
-3.8325781058025377,-38.517067090988014,3,10,4
-3.743338676739193,-38.51808952938848,1,10,5
-3.763744421730952,-38.61041278529017,0,9,1
-3.763744421730952,-38.61041278529017,2,16,1
-3.763744421730952,-38.61041278529017,1,13,1
-3.740276974826174,-38.63115555620468,2,12,1
-3.730037656154448,-38.56003493342909,5,4,0
-3.887337581611992,-38.61684506223647,6,8,3
-3.764463348567568,-38.615877475606176,2,13,1
-3.727897871686079,-38.56030716959164,5,16,0
-3.7600816923807465,-38.51031083176649,2,10,5
-3.7600816923807465,-38.51031083176649,6,9,5
-3.7600816923807465,-38.51031083176649,6,8,5
-3.78317219891134,-38.5673972857055,0,10,2
-3.7465858539324457,-38.56396079990159,4,9,0
-3.850091671962088,-38.52403241184667,3,10,4
-3.850091671962088,-38.52403241184667,2,8,4
-3.850091671962088,-38.52403241184667,5,10,4
-3.8842490546833695,-38.62062552366916,2,10,3
-3.721480206913556,-38.59394971030248,0,7,0
-3.721480206913556,-38.59394971030248,3,8,0
-3.726901352702405,-38.53725787866485,2,16,0
-3.726901352702405,-38.53725787866485,4,7,0
-3.726901352702405,-38.53725787866485,1,15,0
-3.8306290726624215,-38.48518133026943,0,17,4
-3.883475505773475,-38.61719195536741,2,16,3
-3.898876462968168,-38.62279932785975,2,8,3
-3.76845140310082,-38.58834790979571,5,8,1
-3.738100084869868,-38.54841175280562,5,17,0
-3.8351248590675255,-38.56121026865401,2,10,2
-3.764912291210997,-38.60143266256348,0,8,1
-3.764912291210997,-38.60143266256348,4,10,1
-3.733929155480322,-38.52849803291279,2,17,5
-3.737157810317857,-38.594370783306736,2,18,0
-3.737157810317857,-38.594370783306736,4,19,0
-3.798456084043364,-38.57959114406682,0,12,2
-3.798456084043364,-38.57959114406682,1,8,2
-3.737357073586377,-38.55026604032911,2,10,0
-3.737357073586377,-38.55026604032911,1,21,0
-3.813902673858446,-38.53007051460226,2,19,4
-3.756341814520528,-38.51884238369262,5,6,5
-3.724522618988747,-38.656194100265004,0,7,1
-3.724522618988747,-38.656194100265004,0,17,1
-3.794243965374744,-38.53238323239761,2,8,2
-3.7110988550844426,-38.55689017229978,0,14,0
-3.756922090982059,-38.59662493731202,1,16,1
-3.755948593693651,-38.59683254028919,0,9,1
-3.728616511873711,-38.66203842336959,0,12,1
-3.6980172606024815,-38.58048516961623,1,11,0
-3.796648530839269,-38.476604545435904,1,11,4
-3.796648530839269,-38.476604545435904,5,20,4
-3.7719239130225777,-38.65284019902093,5,9,1
